OutputID	OutputName	OutputType	OutputTier	BuildingResourceTier	ConstructionTime	PlanetTypes	Factions	ResourceType	ProductionSteps	Ingredient1	Quantity1	Ingredient2	Quantity2	Ingredient3	Quantity3	Ingredient4	Quantity4	Ingredient5	Quantity5	Ingredient6	Quantity6	Ingredient7	Quantity7	Ingredient8	Quantity8
barren-jasphorus-crystals-extractor-t2	Jasphorus Crystals Extractor	BUILDING	2	5	400	Barren Planet	MUD;ONI;USTUR	Extraction		Aerogel	26	Energy Substrate	20	Life Support Hub	18	Medical Hub Core	17								
barren-jasphorus-crystals-extractor-t3	Jasphorus Crystals Extractor	BUILDING	3	5	320	Barren Planet	MUD;ONI;USTUR	Extraction		Aerogel	32	Energy Substrate	24	Life Support Hub	22	Medical Hub Core	21	Particle Accelerator	15						
barren-jasphorus-crystals-extractor-t4	Jasphorus Crystals Extractor	BUILDING	4	5	250	Barren Planet	MUD;ONI;USTUR	Extraction		Aerogel	39	Energy Substrate	29	Life Support Hub	27	Medical Hub Core	26	Particle Accelerator	18	Processing Platform Core	17				
barren-jasphorus-crystals-extractor-t5	Jasphorus Crystals Extractor	BUILDING	5	5	200	Barren Planet	MUD;ONI;USTUR	Extraction		Aerogel	47	Energy Substrate	35	Life Support Hub	33	Medical Hub Core	32	Particle Accelerator	22	Processing Platform Core	21	Radiation Absorber	21		
barren-resonium-ore-extractor-t1	Resonium Ore Extractor	BUILDING	1	5	480	Barren Planet	MUD;ONI;USTUR	Extraction		Aerogel	21	Energy Substrate	16	Life Support Hub	15										
barren-resonium-ore-extractor-t2	Resonium Ore Extractor	BUILDING	2	5	400	Barren Planet	MUD;ONI;USTUR	Extraction		Aerogel	26	Energy Substrate	20	Life Support Hub	18	Medical Hub Core	17								
barren-resonium-ore-extractor-t3	Resonium Ore Extractor	BUILDING	3	5	320	Barren Planet	MUD;ONI;USTUR	Extraction		Aerogel	32	Energy Substrate	24	Life Support Hub	22	Medical Hub Core	21	Particle Accelerator	15						
barren-resonium-ore-extractor-t4	Resonium Ore Extractor	BUILDING	4	5	250	Barren Planet	MUD;ONI;USTUR	Extraction		Aerogel	39	Energy Substrate	29	Life Support Hub	27	Medical Hub Core	26	Particle Accelerator	18	Processing Platform Core	17				
barren-resonium-ore-extractor-t5	Resonium Ore Extractor	BUILDING	5	5	200	Barren Planet	MUD;ONI;USTUR	Extraction		Aerogel	47	Energy Substrate	35	Life Support Hub	33	Medical Hub Core	32	Particle Accelerator	22	Processing Platform Core	21	Radiation Absorber	21		
barren-aegis-barrier-cactus-farm-t1	Aegis Barrier Cactus Farm	BUILDING	1	2	90	Barren Planet	MUD;ONI;USTUR	Farm		Alloy Frame	25	Barrier Material	22	Base Structure	19										
barren-aegis-barrier-cactus-farm-t2	Aegis Barrier Cactus Farm	BUILDING	2	2	75	Barren Planet	MUD;ONI;USTUR	Farm		Alloy Frame	30	Barrier Material	27	Base Structure	23	Boron Composite	19								
barren-aegis-barrier-cactus-farm-t3	Aegis Barrier Cactus Farm	BUILDING	3	2	60	Barren Planet	MUD;ONI;USTUR	Farm		Alloy Frame	36	Barrier Material	33	Base Structure	28	Boron Composite	23	Climate Controller	21						
barren-aegis-barrier-cactus-farm-t4	Aegis Barrier Cactus Farm	BUILDING	4	2	50	Barren Planet	MUD;ONI;USTUR	Farm		Alloy Frame	44	Barrier Material	40	Base Structure	34	Boron Composite	28	Climate Controller	26	Aerogel	21				
barren-aegis-barrier-cactus-farm-t5	Aegis Barrier Cactus Farm	BUILDING	5	2	40	Barren Planet	MUD;ONI;USTUR	Farm		Alloy Frame	53	Barrier Material	48	Base Structure	41	Boron Composite	34	Climate Controller	32	Aerogel	26	Copper	27		
dark-central-hub-t1	Central Hub	BUILDING	1			Dark Planet	MUD;ONI;USTUR	Infrastructure		Auto-Built															
dark-central-hub-t2	Central Hub	BUILDING	2		135	Dark Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	28	Base Structure	27	Fuel Primer	22	Control Circuit	21								
dark-central-hub-t3	Central Hub	BUILDING	3		180	Dark Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	34	Base Structure	33	Fuel Primer	27	Control Circuit	26	Chisenic Processor	19						
dark-central-hub-t4	Central Hub	BUILDING	4		270	Dark Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	41	Base Structure	40	Fuel Primer	33	Control Circuit	32	Chisenic Processor	23	Adaptive Utility Core	17				
dark-central-hub-t5	Central Hub	BUILDING	5		360	Dark Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	50	Base Structure	48	Fuel Primer	40	Control Circuit	39	Chisenic Processor	28	Adaptive Utility Core	21	Assembly Control Matrix	19		
dark-cultivation-hub-t1	Cultivation Hub	BUILDING	1			Dark Planet	MUD;ONI;USTUR	Infrastructure		Auto-Built															
dark-cultivation-hub-t2	Cultivation Hub	BUILDING	2		135	Dark Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	28	Base Structure	27	Fuel Primer	22	Control Circuit	21								
dark-cultivation-hub-t3	Cultivation Hub	BUILDING	3		180	Dark Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	34	Base Structure	33	Fuel Primer	27	Control Circuit	26	Chisenic Processor	19						
dark-cultivation-hub-t4	Cultivation Hub	BUILDING	4		270	Dark Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	41	Base Structure	40	Fuel Primer	33	Control Circuit	32	Chisenic Processor	23	Adaptive Utility Core	17				
dark-cultivation-hub-t5	Cultivation Hub	BUILDING	5		360	Dark Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	50	Base Structure	48	Fuel Primer	40	Control Circuit	39	Chisenic Processor	28	Adaptive Utility Core	21	Assembly Control Matrix	19		
dark-processing-hub-t1	Processing Hub	BUILDING	1		90	Dark Planet	MUD;ONI;USTUR	Infrastructure	1	Arco	25	Germanium	20	Neodymium	15										
dark-processing-hub-t2	Processing Hub	BUILDING	2		135	Dark Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	24	Base Structure	21	Fuel Primer	18	Control Circuit	15								
dark-processing-hub-t3	Processing Hub	BUILDING	3		180	Dark Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	29	Base Structure	26	Fuel Primer	22	Control Circuit	18	Chisenic Processor	19						
dark-processing-hub-t4	Processing Hub	BUILDING	4		270	Dark Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	35	Base Structure	32	Fuel Primer	27	Control Circuit	22	Chisenic Processor	23	Adaptive Utility Core	17				
dark-processing-hub-t5	Processing Hub	BUILDING	5		360	Dark Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	42	Base Structure	39	Fuel Primer	33	Control Circuit	27	Chisenic Processor	28	Adaptive Utility Core	21	Assembly Control Matrix	19		
dark-extraction-hub-t1	Extraction Hub	BUILDING	1		90	Dark Planet	MUD;ONI;USTUR	Infrastructure	1	Arco	25	Germanium	20	Neodymium	15										
dark-extraction-hub-t2	Extraction Hub	BUILDING	2		135	Dark Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	24	Base Structure	21	Fuel Primer	18	Control Circuit	15								
dark-extraction-hub-t3	Extraction Hub	BUILDING	3		180	Dark Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	29	Base Structure	26	Fuel Primer	22	Control Circuit	18	Chisenic Processor	19						
dark-extraction-hub-t4	Extraction Hub	BUILDING	4		270	Dark Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	35	Base Structure	32	Fuel Primer	27	Control Circuit	22	Chisenic Processor	23	Adaptive Utility Core	17				
dark-extraction-hub-t5	Extraction Hub	BUILDING	5		360	Dark Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	42	Base Structure	39	Fuel Primer	33	Control Circuit	27	Chisenic Processor	28	Adaptive Utility Core	21	Assembly Control Matrix	19		
dark-storage-hub-t1	Storage Hub	BUILDING	1		90	Dark Planet	MUD;ONI;USTUR	Infrastructure	1	Arco	25	Germanium	20	Neodymium	15										
dark-storage-hub-t2	Storage Hub	BUILDING	2		135	Dark Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	24	Base Structure	21	Fuel Primer	18	Control Circuit	15								
dark-storage-hub-t3	Storage Hub	BUILDING	3		180	Dark Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	29	Base Structure	26	Fuel Primer	22	Control Circuit	18	Chisenic Processor	19						
dark-storage-hub-t4	Storage Hub	BUILDING	4		270	Dark Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	35	Base Structure	32	Fuel Primer	27	Control Circuit	22	Chisenic Processor	23	Adaptive Utility Core	17				
dark-storage-hub-t5	Storage Hub	BUILDING	5		360	Dark Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	42	Base Structure	39	Fuel Primer	33	Control Circuit	27	Chisenic Processor	28	Adaptive Utility Core	21	Assembly Control Matrix	19		
dark-farm-hub-t1	Farm Hub	BUILDING	1		90	Dark Planet	MUD;ONI;USTUR	Infrastructure	1	Arco	25	Germanium	20	Neodymium	15										
dark-farm-hub-t2	Farm Hub	BUILDING	2		135	Dark Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	24	Base Structure	21	Fuel Primer	18	Control Circuit	15								
dark-farm-hub-t3	Farm Hub	BUILDING	3		180	Dark Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	29	Base Structure	26	Fuel Primer	22	Control Circuit	18	Chisenic Processor	19						
dark-farm-hub-t4	Farm Hub	BUILDING	4		270	Dark Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	35	Base Structure	32	Fuel Primer	27	Control Circuit	22	Chisenic Processor	23	Adaptive Utility Core	17				
dark-farm-hub-t5	Farm Hub	BUILDING	5		360	Dark Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	42	Base Structure	39	Fuel Primer	33	Control Circuit	27	Chisenic Processor	28	Adaptive Utility Core	21	Assembly Control Matrix	19		
dark-power-plant-t1	Power Plant	BUILDING	1		90	Dark Planet	MUD;ONI;USTUR	Infrastructure	1	Arco	25	Germanium	20	Neodymium	15										
dark-power-plant-t2	Power Plant	BUILDING	2		135	Dark Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	24	Base Structure	21	Fuel Primer	18	Control Circuit	15								
dark-power-plant-t3	Power Plant	BUILDING	3		180	Dark Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	29	Base Structure	26	Fuel Primer	22	Control Circuit	18	Chisenic Processor	19						
dark-power-plant-t4	Power Plant	BUILDING	4		270	Dark Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	35	Base Structure	32	Fuel Primer	27	Control Circuit	22	Chisenic Processor	23	Adaptive Utility Core	17				
dark-power-plant-t5	Power Plant	BUILDING	5		360	Dark Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	42	Base Structure	39	Fuel Primer	33	Control Circuit	27	Chisenic Processor	28	Adaptive Utility Core	21	Assembly Control Matrix	19		
dark-crew-quarters-t1	Crew Quarters	BUILDING	1		90	Dark Planet	MUD;ONI;USTUR	Infrastructure	1	Arco	25	Germanium	20	Neodymium	15										
dark-crew-quarters-t2	Crew Quarters	BUILDING	2		135	Dark Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	24	Base Structure	21	Fuel Primer	18	Control Circuit	15								
dark-crew-quarters-t3	Crew Quarters	BUILDING	3		180	Dark Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	29	Base Structure	26	Fuel Primer	22	Control Circuit	18	Chisenic Processor	19						
dark-crew-quarters-t4	Crew Quarters	BUILDING	4		270	Dark Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	35	Base Structure	32	Fuel Primer	27	Control Circuit	22	Chisenic Processor	23	Adaptive Utility Core	17				
dark-crew-quarters-t5	Crew Quarters	BUILDING	5		360	Dark Planet	MUD;ONI;USTUR	Infrastructure	1	Advanced Sensor Grid	42	Base Structure	39	Fuel Primer	33	Control Circuit	27	Chisenic Processor	28	Adaptive Utility Core	21	Assembly Control Matrix	19		
dark-neodymium-extractor-t1	Neodymium Extractor	BUILDING	1	1	90	Dark Planet	MUD;ONI;USTUR	Extraction		Base Structure	25	Control Circuit	22	Energy Burst Controller	19										
dark-neodymium-extractor-t2	Neodymium Extractor	BUILDING	2	1	75	Dark Planet	MUD;ONI;USTUR	Extraction		Base Structure	30	Control Circuit	27	Energy Burst Controller	23	Energy Modulator	21								
dark-neodymium-extractor-t3	Neodymium Extractor	BUILDING	3	1	60	Dark Planet	MUD;ONI;USTUR	Extraction		Base Structure	36	Control Circuit	33	Energy Burst Controller	28	Energy Modulator	26	Explosive Core	23						
dark-neodymium-extractor-t4	Neodymium Extractor	BUILDING	4	1	50	Dark Planet	MUD;ONI;USTUR	Extraction		Base Structure	44	Control Circuit	40	Energy Burst Controller	34	Energy Modulator	32	Explosive Core	28	Advanced Sensor Grid	23				
dark-neodymium-extractor-t5	Neodymium Extractor	BUILDING	5	1	40	Dark Planet	MUD;ONI;USTUR	Extraction		Base Structure	53	Control Circuit	48	Energy Burst Controller	41	Energy Modulator	39	Explosive Core	34	Advanced Sensor Grid	28	Chisenic Processor	23		
dark-germanium-extractor-t1	Germanium Extractor	BUILDING	1	1	90	Dark Planet	MUD;ONI;USTUR	Extraction		Base Structure	25	Control Circuit	22	Energy Burst Controller	19										
dark-germanium-extractor-t2	Germanium Extractor	BUILDING	2	1	75	Dark Planet	MUD;ONI;USTUR	Extraction		Base Structure	30	Control Circuit	27	Energy Burst Controller	23	Energy Modulator	21								
dark-germanium-extractor-t3	Germanium Extractor	BUILDING	3	1	60	Dark Planet	MUD;ONI;USTUR	Extraction		Base Structure	36	Control Circuit	33	Energy Burst Controller	28	Energy Modulator	26	Explosive Core	23						
dark-germanium-extractor-t4	Germanium Extractor	BUILDING	4	1	50	Dark Planet	MUD;ONI;USTUR	Extraction		Base Structure	44	Control Circuit	40	Energy Burst Controller	34	Energy Modulator	32	Explosive Core	28	Advanced Sensor Grid	23				
dark-germanium-extractor-t5	Germanium Extractor	BUILDING	5	1	40	Dark Planet	MUD;ONI;USTUR	Extraction		Base Structure	53	Control Circuit	48	Energy Burst Controller	41	Energy Modulator	39	Explosive Core	34	Advanced Sensor Grid	28	Chisenic Processor	23		
dark-diamond-extractor-t1	Diamond Extractor	BUILDING	1	2	90	Dark Planet	MUD;ONI;USTUR	Extraction		Advanced Sensor Grid	23	Base Structure	22	Fuel Primer	17										
dark-diamond-extractor-t2	Diamond Extractor	BUILDING	2	2	75	Dark Planet	MUD;ONI;USTUR	Extraction		Advanced Sensor Grid	28	Base Structure	27	Fuel Primer	21	Control Circuit	21								
dark-diamond-extractor-t3	Diamond Extractor	BUILDING	3	2	60	Dark Planet	MUD;ONI;USTUR	Extraction		Advanced Sensor Grid	34	Base Structure	33	Fuel Primer	26	Control Circuit	26	Crystal Matrix	21						
dark-diamond-extractor-t4	Diamond Extractor	BUILDING	4	2	50	Dark Planet	MUD;ONI;USTUR	Extraction		Advanced Sensor Grid	41	Base Structure	40	Fuel Primer	32	Control Circuit	32	Crystal Matrix	26	Chisenic Processor	21				
dark-diamond-extractor-t5	Diamond Extractor	BUILDING	5	2	40	Dark Planet	MUD;ONI;USTUR	Extraction		Advanced Sensor Grid	50	Base Structure	48	Fuel Primer	39	Control Circuit	39	Crystal Matrix	32	Chisenic Processor	26	Current Limiter	25		
dark-methane-extractor-t1	Methane Extractor	BUILDING	1	2	90	Dark Planet	MUD;ONI;USTUR	Extraction		Advanced Sensor Grid	23	Base Structure	22	Fuel Primer	17										
dark-methane-extractor-t2	Methane Extractor	BUILDING	2	2	75	Dark Planet	MUD;ONI;USTUR	Extraction		Advanced Sensor Grid	28	Base Structure	27	Fuel Primer	21	Control Circuit	21								
dark-methane-extractor-t3	Methane Extractor	BUILDING	3	2	60	Dark Planet	MUD;ONI;USTUR	Extraction		Advanced Sensor Grid	34	Base Structure	33	Fuel Primer	26	Control Circuit	26	Crystal Matrix	21						
dark-methane-extractor-t4	Methane Extractor	BUILDING	4	2	50	Dark Planet	MUD;ONI;USTUR	Extraction		Advanced Sensor Grid	41	Base Structure	40	Fuel Primer	32	Control Circuit	32	Crystal Matrix	26	Chisenic Processor	21				
dark-methane-extractor-t5	Methane Extractor	BUILDING	5	2	40	Dark Planet	MUD;ONI;USTUR	Extraction		Advanced Sensor Grid	50	Base Structure	48	Fuel Primer	39	Control Circuit	39	Crystal Matrix	32	Chisenic Processor	26	Current Limiter	25		
dark-emerald-crystals-extractor-t1	Emerald Crystals Extractor	BUILDING	1	3	180	Dark Planet	MUD;ONI;USTUR	Extraction		Advanced Sensor Grid	23	Base Structure	22	Chisenic Processor	15										
dark-emerald-crystals-extractor-t2	Emerald Crystals Extractor	BUILDING	2	3	150	Dark Planet	MUD;ONI;USTUR	Extraction		Advanced Sensor Grid	28	Base Structure	27	Chisenic Processor	18	Fuel Primer	19								
dark-emerald-crystals-extractor-t3	Emerald Crystals Extractor	BUILDING	3	3	120	Dark Planet	MUD;ONI;USTUR	Extraction		Advanced Sensor Grid	34	Base Structure	33	Chisenic Processor	22	Fuel Primer	23	Control Circuit	23						
dark-emerald-crystals-extractor-t4	Emerald Crystals Extractor	BUILDING	4	3	100	Dark Planet	MUD;ONI;USTUR	Extraction		Advanced Sensor Grid	41	Base Structure	40	Chisenic Processor	27	Fuel Primer	28	Control Circuit	28	Adaptive Utility Core	17				
dark-emerald-crystals-extractor-t5	Emerald Crystals Extractor	BUILDING	5	3	80	Dark Planet	MUD;ONI;USTUR	Extraction		Advanced Sensor Grid	50	Base Structure	48	Chisenic Processor	33	Fuel Primer	34	Control Circuit	34	Adaptive Utility Core	21	Assembly Control Matrix	19		
dark-neon-extractor-t1	Neon Extractor	BUILDING	1	3	180	Dark Planet	MUD;ONI;USTUR	Extraction		Advanced Sensor Grid	23	Base Structure	22	Chisenic Processor	15										
dark-neon-extractor-t2	Neon Extractor	BUILDING	2	3	150	Dark Planet	MUD;ONI;USTUR	Extraction		Advanced Sensor Grid	28	Base Structure	27	Chisenic Processor	18	Fuel Primer	19								
dark-neon-extractor-t3	Neon Extractor	BUILDING	3	3	120	Dark Planet	MUD;ONI;USTUR	Extraction		Advanced Sensor Grid	34	Base Structure	33	Chisenic Processor	22	Fuel Primer	23	Control Circuit	23						
dark-neon-extractor-t4	Neon Extractor	BUILDING	4	3	100	Dark Planet	MUD;ONI;USTUR	Extraction		Advanced Sensor Grid	41	Base Structure	40	Chisenic Processor	27	Fuel Primer	28	Control Circuit	28	Adaptive Utility Core	17				
dark-neon-extractor-t5	Neon Extractor	BUILDING	5	3	80	Dark Planet	MUD;ONI;USTUR	Extraction		Advanced Sensor Grid	50	Base Structure	48	Chisenic Processor	33	Fuel Primer	34	Control Circuit	34	Adaptive Utility Core	21	Assembly Control Matrix	19		
dark-beryllium-crystals-extractor-t1	Beryllium Crystals Extractor	BUILDING	1	5	480	Dark Planet	MUD;ONI;USTUR	Extraction		Adaptive Utility Core	17	Assembly Control Matrix	14	Beryllium Matrix	11										
dark-beryllium-crystals-extractor-t2	Beryllium Crystals Extractor	BUILDING	2	5	400	Dark Planet	MUD;ONI;USTUR	Extraction		Adaptive Utility Core	21	Assembly Control Matrix	17	Beryllium Matrix	14	Chisenic Processor	17								
dark-beryllium-crystals-extractor-t3	Beryllium Crystals Extractor	BUILDING	3	5	320	Dark Planet	MUD;ONI;USTUR	Extraction		Adaptive Utility Core	26	Assembly Control Matrix	21	Beryllium Matrix	17	Chisenic Processor	21	Deployment Interface	19						
dark-beryllium-crystals-extractor-t4	Beryllium Crystals Extractor	BUILDING	4	5	250	Dark Planet	MUD;ONI;USTUR	Extraction		Adaptive Utility Core	32	Assembly Control Matrix	26	Beryllium Matrix	21	Chisenic Processor	26	Deployment Interface	23	EM Bio Core	17				
dark-beryllium-crystals-extractor-t5	Beryllium Crystals Extractor	BUILDING	5	5	200	Dark Planet	MUD;ONI;USTUR	Extraction		Adaptive Utility Core	39	Assembly Control Matrix	32	Beryllium Matrix	26	Chisenic Processor	32	Deployment Interface	28	EM Bio Core	21	EM Quantum Core	21		
dark-fusion-catalyst-deposits-extractor-t1	Fusion Catalyst Deposits Extractor	BUILDING	1	5	480	Dark Planet	MUD;ONI;USTUR	Extraction		Adaptive Utility Core	17	Assembly Control Matrix	14	Beryllium Matrix	11										
dark-fusion-catalyst-deposits-extractor-t2	Fusion Catalyst Deposits Extractor	BUILDING	2	5	400	Dark Planet	MUD;ONI;USTUR	Extraction		Adaptive Utility Core	21	Assembly Control Matrix	17	Beryllium Matrix	14	Chisenic Processor	17								
dark-fusion-catalyst-deposits-extractor-t3	Fusion Catalyst Deposits Extractor	BUILDING	3	5	320	Dark Planet	MUD;ONI;USTUR	Extraction		Adaptive Utility Core	26	Assembly Control Matrix	21	Beryllium Matrix	17	Chisenic Processor	21	Deployment Interface	19						
dark-fusion-catalyst-deposits-extractor-t4	Fusion Catalyst Deposits Extractor	BUILDING	4	5	250	Dark Planet	MUD;ONI;USTUR	Extraction		Adaptive Utility Core	32	Assembly Control Matrix	26	Beryllium Matrix	21	Chisenic Processor	26	Deployment Interface	23	EM Bio Core	17				
dark-fusion-catalyst-deposits-extractor-t5	Fusion Catalyst Deposits Extractor	BUILDING	5	5	200	Dark Planet	MUD;ONI;USTUR	Extraction		Adaptive Utility Core	39	Assembly Control Matrix	32	Beryllium Matrix	26	Chisenic Processor	32	Deployment Interface	28	EM Bio Core	21	EM Quantum Core	21		
dark-living-metal-symbionts-extractor-t1	Living Metal Symbionts Extractor	BUILDING	1	5	480	Dark Planet	MUD;ONI;USTUR	Extraction		Adaptive Utility Core	17	Assembly Control Matrix	14	Beryllium Matrix	11										
dark-living-metal-symbionts-extractor-t2	Living Metal Symbionts Extractor	BUILDING	2	5	400	Dark Planet	MUD;ONI;USTUR	Extraction		Adaptive Utility Core	21	Assembly Control Matrix	17	Beryllium Matrix	14	Chisenic Processor	17								
dark-living-metal-symbionts-extractor-t3	Living Metal Symbionts Extractor	BUILDING	3	5	320	Dark Planet	MUD;ONI;USTUR	Extraction		Adaptive Utility Core	26	Assembly Control Matrix	21	Beryllium Matrix	17	Chisenic Processor	21	Deployment Interface	19						
dark-living-metal-symbionts-extractor-t4	Living Metal Symbionts Extractor	BUILDING	4	5	250	Dark Planet	MUD;ONI;USTUR	Extraction		Adaptive Utility Core	32	Assembly Control Matrix	26	Beryllium Matrix	21	Chisenic Processor	26	Deployment Interface	23	EM Bio Core	17				
